WN,WP,VM
2.1008e-06,6.0,0.8917305397980506
2.12e-06,6.0,0.890585775186538
2.1392e-06,6.0,0.8894509592545229
2.1584e-06,6.0,0.888325901196115
2.1775999999999997e-06,6.0,0.8872104284924908
2.1968e-06,6.0,0.8861043726452797
2.216e-06,6.0,0.885007572332215
2.2352e-06,6.0,0.8839192936120486
2.2544e-06,6.0,0.8828400237431331
2.2736e-06,6.0,0.8817696682987894
2.2928e-06,6.0,0.8807080859407369
2.3119999999999996e-06,6.0,0.8796551419337618
2.3312e-06,6.0,0.8786107050918961
2.3504e-06,6.0,0.8775746480430463
2.3696e-06,6.0,0.8765468513807476
2.3888e-06,6.0,0.8755272032311913
2.4079999999999996e-06,6.0,0.8745155805274551
2.4272e-06,6.0,0.873511884981077
2.4464e-06,6.0,0.8725160044889237
2.4655999999999997e-06,6.0,0.8715278351563553
2.4848e-06,6.0,0.8705472886426804
2.504e-06,6.0,0.8695742525693297
2.5232e-06,6.0,0.8686086427013542
2.5424e-06,6.0,0.8676503681871481
2.5615999999999998e-06,6.0,0.8666993418886272
2.5808e-06,6.0,0.8657554678796887
2.6e-06,6.0,0.8648186763667454
2.6192000000000003e-06,6.0,0.8638888801060151
2.6383999999999996e-06,6.0,0.8629660068786744
2.6575999999999998e-06,6.0,0.862049687139609
2.6768e-06,6.0,0.8611398942112907
2.696e-06,6.0,0.8602367453946459
2.7152e-06,6.0,0.8593401779825554
2.7344e-06,6.0,0.8584501155346448
2.7535999999999998e-06,6.0,0.8575664992762971
2.7728e-06,6.0,0.856689264299592
2.7919999999999997e-06,6.0,0.8558183484526953
2.8112e-06,6.0,0.8549536986019936
2.8304e-06,6.0,0.8540947586739279
2.8496e-06,6.0,0.8532416626322068
2.8687999999999995e-06,6.0,0.8523945960556245
2.8879999999999997e-06,6.0,0.8515535053629003
2.9072e-06,6.0,0.8507183466997993
2.9264e-06,6.0,0.8498890728321975
2.9456000000000002e-06,6.0,0.849065334899023
2.9647999999999995e-06,6.0,0.8482467859008813
2.9839999999999997e-06,6.0,0.8474339054290724
3.0032e-06,6.0,0.8466266534499775
3.0224e-06,6.0,0.8458250040963466
3.0416e-06,6.0,0.8450287980959943
3.0608e-06,6.0,0.8442372716654993
3.0799999999999997e-06,6.0,0.8434511323561058
3.0992e-06,6.0,0.8426703646121144
3.1183999999999997e-06,6.0,0.8418949485855765
3.1376e-06,6.0,0.8411243279632735
3.1568e-06,6.0,0.8403584526818315
3.176e-06,6.0,0.8395977301268961
3.1951999999999995e-06,6.0,0.8388421573687427
3.2143999999999997e-06,6.0,0.8380913642638222
3.2336e-06,6.0,0.8373449401778276
3.2528e-06,6.0,0.8366034848271663
3.2719999999999998e-06,6.0,0.8358669975955223
3.2912e-06,6.0,0.8351349638360072
3.3103999999999997e-06,6.0,0.8344072455272358
3.3296e-06,6.0,0.8336843212380743
3.3488e-06,6.0,0.8329662192341152
3.3679999999999998e-06,6.0,0.8322519803953762
3.3872e-06,6.0,0.831542256927
3.4064e-06,6.0,0.8308371970569575
3.4256e-06,6.0,0.830136350415643
3.4447999999999996e-06,6.0,0.8294394721393858
3.4639999999999998e-06,6.0,0.8287471071426898
3.4832e-06,6.0,0.8280591064808303
3.5024e-06,6.0,0.827374725775463
3.5216e-06,6.0,0.8266947142178562
3.5407999999999996e-06,6.0,0.8260190845966419
3.56e-06,6.0,0.825346850445506
3.5792e-06,6.0,0.8246788721924787
3.5983999999999997e-06,6.0,0.8240151669586707
3.6176e-06,6.0,0.8233547581771258
3.6368e-06,6.0,0.8226984853904667
3.656e-06,6.0,0.8220463087847591
3.6751999999999996e-06,6.0,0.8213973978447086
3.6943999999999997e-06,6.0,0.820752534599103
3.7136e-06,6.0,0.8201115024191621
3.7328e-06,6.0,0.8194737810617476
3.7519999999999994e-06,6.0,0.8188400307189271
3.7711999999999996e-06,6.0,0.8182097817547134
3.7903999999999997e-06,6.0,0.8175829676021855
3.8096e-06,6.0,0.8169600603432026
3.8288e-06,6.0,0.8163402310321135
3.847999999999999e-06,6.0,0.8157240493803898
3.8672e-06,6.0,0.8151114761041962
3.8864e-06,6.0,0.8145019688191801
3.9056e-06,6.0,0.8138961771306797
3.924799999999999e-06,6.0,0.8132935021637485
3.944e-06,6.0,0.8126941722634623
3.9632e-06,6.0,0.8120983375001771
3.9824e-06,6.0,0.811505418547453
4.0016e-06,6.0,0.8109160531441756
4.0208000000000005e-06,6.0,0.8103296321246702
4.0399999999999994e-06,6.0,0.8097464614746297
4.059199999999999e-06,6.0,0.8091665386988743
4.0784e-06,6.0,0.8085895080205339
4.0975999999999995e-06,6.0,0.8080158879693269
4.116799999999999e-06,6.0,0.8074449319897825
4.136e-06,6.0,0.806877276565235
4.1552e-06,6.0,0.8063124941092203
4.1744e-06,6.0,0.8057507074136961
4.1936e-06,6.0,0.8051919615087374
4.2128e-06,6.0,0.8046359726885215
4.232e-06,6.0,0.8040831181316098
4.2512e-06,6.0,0.8035328555600091
4.2704e-06,6.0,0.8029857355196419
4.2895999999999996e-06,6.0,0.8024411411114103
4.308799999999999e-06,6.0,0.8018995560462171
4.328e-06,6.0,0.8013606264467257
4.3472e-06,6.0,0.8008245025614905
4.366399999999999e-06,6.0,0.8002911135206493
4.3856e-06,6.0,0.7997603830098352
4.4048e-06,6.0,0.7992324156138041
4.424e-06,6.0,0.7987069973870642
4.4432e-06,6.0,0.7981843558036372
4.4624e-06,6.0,0.7976641701999223
4.4816000000000004e-06,6.0,0.797146742538176
4.500799999999999e-06,6.0,0.7966317162085055
4.519999999999999e-06,6.0,0.7961194108661631
4.5392e-06,6.0,0.7956094647488805
4.558399999999999e-06,6.0,0.7951021993823819
4.5776e-06,6.0,0.7945972478967825
4.5968e-06,6.0,0.7940949307408706
4.6159999999999995e-06,6.0,0.7935948967754719
4.6352e-06,6.0,0.7930974493163607
4.6544e-06,6.0,0.7926022596525648
4.6736000000000005e-06,6.0,0.7921095992456394
4.6928e-06,6.0,0.7916191771778858
4.712e-06,6.0,0.7911312293141984
4.7312e-06,6.0,0.7906454908950318
4.7503999999999994e-06,6.0,0.7901621862447438
4.769599999999999e-06,6.0,0.7896810599273899
4.7888e-06,6.0,0.7892023242109238
4.8079999999999995e-06,6.0,0.7887257339802077
4.8272e-06,6.0,0.7882514896947074
4.8464e-06,6.0,0.7877793755038736
4.8656e-06,6.0,0.7873095561338015
4.8848e-06,6.0,0.7868418412566714
4.904e-06,6.0,0.7863763704925766
4.9232e-06,6.0,0.7859129955168371
4.9424e-06,6.0,0.7854518066042633
4.961599999999999e-06,6.0,0.7849927075771438
4.9808e-06,6.0,0.7845357287611584
4.9999999999999996e-06,6.0,0.784080852026604
5.019199999999999e-06,6.0,0.7836280113100854
5.0384e-06,6.0,0.7831772834385904
5.0576e-06,6.0,0.782728522288192
5.0768e-06,6.0,0.7822818777714429
5.096e-06,6.0,0.7818371450918314
5.1152e-06,6.0,0.7813945156426693
5.1344e-06,6.0,0.7809537588866333
5.1536e-06,6.0,0.7805150704291709
5.172799999999999e-06,6.0,0.7800782700481594
5.192e-06,6.0,0.779643426079011
5.211199999999999e-06,6.0,0.7792105342504481
5.2304e-06,6.0,0.7787794763835715
5.2496e-06,6.0,0.7783504187352224
5.2687999999999994e-06,6.0,0.7779231066260441
5.288e-06,6.0,0.7774978102189787
5.3072e-06,6.0,0.7770742570992487
5.3263999999999995e-06,6.0,0.7766526046178769
5.3456e-06,6.0,0.7762327856190872
5.3648e-06,6.0,0.7758146992228143
5.3840000000000005e-06,6.0,0.7753985367024964
5.403199999999999e-06,6.0,0.7749839977408581
5.422399999999999e-06,6.0,0.7745714178127977
5.4416e-06,6.0,0.7741605023142812
5.4607999999999995e-06,6.0,0.7737513211329514
5.48e-06,6.0,0.7733439710803909
5.4992e-06,6.0,0.7729381710059566
5.5183999999999995e-06,6.0,0.7725342932429894
5.5376e-06,6.0,0.7721319788351824
5.5568e-06,6.0,0.7717313921490233
5.576e-06,6.0,0.7713325396676021
5.5952e-06,6.0,0.770935177739216
5.6144e-06,6.0,0.7705397015037706
5.6336e-06,6.0,0.7701457136268882
5.6527999999999995e-06,6.0,0.7697533878142139
5.671999999999999e-06,6.0,0.7693627627599383
5.6912e-06,6.0,0.7689735264946583
5.7103999999999996e-06,6.0,0.7685861696075533
5.729599999999999e-06,6.0,0.7682002502481319
5.7488e-06,6.0,0.7678158712254735
5.768e-06,6.0,0.7674332110954402
5.7872e-06,6.0,0.7670518741885108
5.8064e-06,6.0,0.7666722994722774
5.8256e-06,6.0,0.7662942064212209
5.8448e-06,6.0,0.7659174691155062
5.863999999999999e-06,6.0,0.7655425173504251
5.8832e-06,6.0,0.7651688771456383
5.9024e-06,6.0,0.7647967500293535
5.921599999999999e-06,6.0,0.7644262382889957
5.9408e-06,6.0,0.7640569503606125
5.96e-06,6.0,0.7636893709938725
5.9791999999999994e-06,6.0,0.7633231945951793
5.9984e-06,6.0,0.7629582375083315
6.0176e-06,6.0,0.7625950634789473
6.0368e-06,6.0,0.762233130851879
6.056e-06,6.0,0.7618725229347041
6.075199999999999e-06,6.0,0.7615135720053335
6.0944e-06,6.0,0.7611557916889808
6.113599999999999e-06,6.0,0.7607994595330033
6.132799999999999e-06,6.0,0.7604446447179435
6.152e-06,6.0,0.7600909385554115
6.1711999999999995e-06,6.0,0.7597388047449969
6.1904e-06,6.0,0.7593880435904902
6.2096e-06,6.0,0.7590383396035005
6.2287999999999996e-06,6.0,0.7586903178607945
6.248e-06,6.0,0.7583435315095496
6.2672e-06,6.0,0.7579977645515049
6.2864000000000005e-06,6.0,0.757653771678537
6.305599999999999e-06,6.0,0.7573108875867348
6.324799999999999e-06,6.0,0.7569690498500755
6.344e-06,6.0,0.7566289303459273
6.3631999999999995e-06,6.0,0.7562898901490639
6.382399999999999e-06,6.0,0.7559519023151905
6.4016e-06,6.0,0.7556155897224427
6.4208e-06,6.0,0.755280320934857
6.44e-06,6.0,0.7549460928684143
6.4592e-06,6.0,0.7546135219079837
6.4784e-06,6.0,0.7542819685810863
6.4976e-06,6.0,0.753951423636628
6.5168e-06,6.0,0.7536225307919268
6.535999999999999e-06,6.0,0.7532946273748939
6.5551999999999995e-06,6.0,0.7529676773348312
6.574399999999999e-06,6.0,0.7526423976854588
6.5936e-06,6.0,0.752318093444459
6.6128e-06,6.0,0.7519946585843851
6.631999999999999e-06,6.0,0.751672932841025
6.6512e-06,6.0,0.7513521717751194
6.6704e-06,6.0,0.7510322524701432
6.6896e-06,6.0,0.7507139408908479
6.7088e-06,6.0,0.7503966623756588
6.728e-06,6.0,0.7500802239505253
6.7472e-06,6.0,0.749765225441743
6.766399999999999e-06,6.0,0.7494513760866925
6.785599999999999e-06,6.0,0.7491383621880581
6.8048e-06,6.0,0.7488266010496853
6.823999999999999e-06,6.0,0.7485161275236528
6.8432e-06,6.0,0.7482064882119743
6.8624e-06,6.0,0.7478978862548178
6.8815999999999995e-06,6.0,0.7475907318942877
6.9008e-06,6.0,0.7472844137982659
6.92e-06,6.0,0.7469788968466665
6.9391999999999996e-06,6.0,0.7466750087594315
6.9584e-06,6.0,0.7463719622235734
6.9776e-06,6.0,0.7460696606814454
6.9968e-06,6.0,0.7457687857763174
7.015999999999999e-06,6.0,0.7454689564624203
7.035199999999999e-06,6.0,0.7451698849101874
7.0544e-06,6.0,0.7448718934607529
7.0735999999999995e-06,6.0,0.7445752248340016
7.0928e-06,6.0,0.7442793311493189
7.112e-06,6.0,0.7439841586651688
7.1312e-06,6.0,0.7436906019598699
7.1504e-06,6.0,0.7433978265641131
7.1696e-06,6.0,0.7431057448698177
7.1888e-06,6.0,0.7428149239672278
7.208e-06,6.0,0.7425252137310541
7.227199999999999e-06,6.0,0.7422362189277812
7.2464e-06,6.0,0.7419480284066027
7.2655999999999995e-06,6.0,0.7416613336442066
7.284799999999999e-06,6.0,0.7413753686902633
7.304e-06,6.0,0.7410900563377655
7.3232e-06,6.0,0.7408060284976754
7.342399999999999e-06,6.0,0.7405230403357431
7.3616e-06,6.0,0.740240724923807
7.3808e-06,6.0,0.7399591539328254
7.4e-06,6.0,0.7396790802776877
7.4192e-06,6.0,0.7393997090244396
7.438399999999999e-06,6.0,0.7391209602135888
7.4575999999999995e-06,6.0,0.7388433474696602
7.476799999999999e-06,6.0,0.7385668562803119
7.496e-06,6.0,0.7382910167634241
7.5152e-06,6.0,0.7380157537283829
7.534399999999999e-06,6.0,0.737742027973656
7.5536e-06,6.0,0.737469040564966
7.5728e-06,6.0,0.7371966577141157
7.5919999999999995e-06,6.0,0.7369250940509577
7.6112e-06,6.0,0.7366548927080575
7.630399999999999e-06,6.0,0.7363853251604614
7.6496e-06,6.0,0.7361163325251777
7.6688e-06,6.0,0.7358484423017025
7.688e-06,6.0,0.7355816315610713
7.7072e-06,6.0,0.7353154252396082
7.7264e-06,6.0,0.7350497519859774
7.7456e-06,6.0,0.7347854473623059
7.7648e-06,6.0,0.7345219634276257
7.783999999999999e-06,6.0,0.7342590481777932
7.8032e-06,6.0,0.7339966569625724
7.8224e-06,6.0,0.733735824508743
7.8416e-06,6.0,0.733475598526704
7.8608e-06,6.0,0.7332159213104992
7.879999999999999e-06,6.0,0.7329568997126962
7.8992e-06,6.0,0.7326992948848967
7.9184e-06,6.0,0.7324422717509559
7.9376e-06,6.0,0.7321857725904111
7.9568e-06,6.0,0.731930025285917
7.976e-06,6.0,0.7316755910922907
7.9952e-06,6.0,0.7314217130640894
8.014399999999999e-06,6.0,0.7311683383421574
8.033599999999999e-06,6.0,0.7309157716066564
8.052799999999999e-06,6.0,0.7306644434542877
8.071999999999998e-06,6.0,0.7304136617454409
8.0912e-06,6.0,0.7301633657150568
8.1104e-06,6.0,0.7299138738237617
8.1296e-06,6.0,0.7296656058342694
8.148799999999999e-06,6.0,0.7294178642904577
8.167999999999999e-06,6.0,0.7291705936217392
8.1872e-06,6.0,0.7289240830055462
8.2064e-06,6.0,0.7286788198308485
8.2256e-06,6.0,0.7284340684841233
8.2448e-06,6.0,0.7281897810897203
8.263999999999999e-06,6.0,0.7279461479334333
8.2832e-06,6.0,0.7277038362080955
8.3024e-06,6.0,0.7274620319218518
8.3216e-06,6.0,0.7272206832828785
8.3408e-06,6.0,0.7269798325705379
8.36e-06,6.0,0.7267404234034379
8.379200000000001e-06,6.0,0.7265015135150175
8.3984e-06,6.0,0.7262630575199069
8.4176e-06,6.0,0.7260250055743437
8.4368e-06,6.0,0.7257883365731747
8.455999999999998e-06,6.0,0.7255522773176205
8.475199999999998e-06,6.0,0.7253166695261462
8.4944e-06,6.0,0.7250814626039815
8.5136e-06,6.0,0.7248473542293947
8.532799999999999e-06,6.0,0.7246140973771681
8.551999999999999e-06,6.0,0.7243812906304884
8.571199999999999e-06,6.0,0.724148889095042
8.5904e-06,6.0,0.7239172459052765
8.6096e-06,6.0,0.723686746040557
8.6288e-06,6.0,0.7234566970693093
8.648e-06,6.0,0.7232270540580629
8.667199999999999e-06,6.0,0.7229977880294997
8.6864e-06,6.0,0.7227700015251587
8.7056e-06,6.0,0.7225426672156102
8.7248e-06,6.0,0.7223157419498241
8.744e-06,6.0,0.7220891876231318
8.7632e-06,6.0,0.721863649167202
8.7824e-06,6.0,0.721638985432227
8.8016e-06,6.0,0.7214147317483894
8.8208e-06,6.0,0.7211908592440288
8.84e-06,6.0,0.7209674794122402
8.8592e-06,6.0,0.7207454368313398
8.8784e-06,6.0,0.7205238132651793
8.897600000000001e-06,6.0,0.720302572714698
8.916799999999999e-06,6.0,0.7200816837873643
8.935999999999999e-06,6.0,0.7198618209830989
8.955199999999999e-06,6.0,0.7196427783241229
8.974399999999998e-06,6.0,0.7194241295486691
8.9936e-06,6.0,0.719205842077019
9.0128e-06,6.0,0.7189879311536606
9.032e-06,6.0,0.7187714289667518
9.051199999999999e-06,6.0,0.7185553273012654
9.070399999999999e-06,6.0,0.718339591689618
9.0896e-06,6.0,0.7181241933469342
9.1088e-06,6.0,0.7179095679495808
9.128e-06,6.0,0.7176959657301485
9.1472e-06,6.0,0.7174827403178242
9.1664e-06,6.0,0.7172698614377399
9.1856e-06,6.0,0.7170572993274689
9.2048e-06,6.0,0.7168458548268244
9.224e-06,6.0,0.7166350933967662
9.2432e-06,6.0,0.716424692679686
9.2624e-06,6.0,0.7162146163226849
9.2816e-06,6.0,0.716004837195537
9.3008e-06,6.0,0.7157964630698828
9.32e-06,6.0,0.7155884909260168
9.3392e-06,6.0,0.7153808596813335
9.358399999999998e-06,6.0,0.7151735381858825
9.377599999999998e-06,6.0,0.7149666801552418
9.3968e-06,6.0,0.7147610824742273
9.416e-06,6.0,0.714555842193518
9.435199999999999e-06,6.0,0.7143509317199819
9.454399999999999e-06,6.0,0.7141463187196194
9.473599999999999e-06,6.0,0.7139422898377539
9.4928e-06,6.0,0.7137393940509165
9.512e-06,6.0,0.713536841765974
9.5312e-06,6.0,0.7133346024429597
9.5504e-06,6.0,0.7131326528728849
9.569599999999999e-06,6.0,0.712931345121117
9.5888e-06,6.0,0.7127311002804732
9.608e-06,6.0,0.7125311874375819
9.6272e-06,6.0,0.7123315796020478
9.6464e-06,6.0,0.7121322489000401
9.6656e-06,6.0,0.7119335475873473
9.6848e-06,6.0,0.7117359063671794
9.704e-06,6.0,0.7115385860815975
9.7232e-06,6.0,0.711341565832367
9.7424e-06,6.0,0.7111448147755509
9.7616e-06,6.0,0.7109486074787801
9.7808e-06,6.0,0.7107535188306237
9.800000000000001e-06,6.0,0.7105587517409716
9.819199999999999e-06,6.0,0.7103642755256987
9.838399999999999e-06,6.0,0.7101700668364838
9.857599999999999e-06,6.0,0.7099762359985883
9.876799999999998e-06,6.0,0.7097836649656747
9.896e-06,6.0,0.7095914049617151
9.9152e-06,6.0,0.7093994316953965
9.9344e-06,6.0,0.7092077253772018
9.953599999999999e-06,6.0,0.7090162524076793
9.972799999999999e-06,6.0,0.7088260600419115
9.992e-06,6.0,0.7086362660008542
9.999999999999999e-06,6.0,0.7085572702394951
